numero_de_cliente,Predicted
570101358,0
570101939,0
570109599,0
570114262,0
570115654,1
570126883,0
570129070,0
570131401,0
570135850,0
570145039,0
570145987,0
570150581,0
570152110,0
570152844,0
570160427,0
570171435,0
570172170,0
570172750,0
570174723,0
570178002,0
570178224,0
570194774,0
570197106,0
570198856,0
570199369,0
570200393,0
570209437,0
570216431,0
570223434,0
570225620,0
570239770,0
570240795,0
570242546,0
570248011,0
570250641,0
570272734,0
570278421,0
570284108,0
570287251,0
570288122,0
570292640,0
570296286,0
570300667,0
570302272,0
570303579,0
570308250,0
570310436,0
570310513,0
570312845,0
570313280,0
570316201,0
570326406,0
570327354,0
570333118,0
570333699,0
570340556,0
570342162,0
570344279,0
570344570,0
570347781,0
570355219,0
570357917,0
570361342,0
570365355,0
570365501,0
570365859,0
570366158,0
570372572,0
570374980,0
570379497,0
570382785,0
570390949,0
570392845,0
570393212,0
570396859,0
570397806,1
570410129,0
570411368,0
570414724,0
570417567,0
570425082,0
570425953,0
570429378,0
570430257,0
570432956,0
570442802,0
570447320,0
570448054,0
570450386,0
570453597,0
570467448,0
570467815,0
570476927,0
570480650,0
570481163,0
570481453,1
570484152,1
570491009,0
570497790,0
570514852,0
570519079,0
570519737,0
570523964,0
570525715,0
570527320,0
570527397,0
570530019,0
570543144,0
570549634,0
570554229,0
570554528,0
570554963,0
570558533,0
570562692,0
570570061,0
570575305,0
570579395,0
570588798,0
570589891,0
570590770,0
570593469,0
570593537,0
570595877,0
570607465,0
570613230,1
570616074,0
570618994,0
570620668,0
570625117,0
570626287,0
570628909,0
570632342,0
570639481,0
570639703,0
570651155,0
570658960,0
570667124,0
570668730,0
570670625,0
570670694,0
570674853,1
570676680,0
570683606,0
570684332,0
570691334,0
570693230,0
570694110,0
570695203,0
570697534,0
570708183,0
570712265,0
570713435,0
570715041,0
570715621,0
570716202,0
570717227,0
570720070,0
570720941,0
570721599,0
570732248,0
570734579,0
570738448,0
570747560,0
570750702,0
570753837,0
570758064,0
570758721,0
570760617,0
570761855,0
570762001,0
570763170,0
570763828,0
570768568,0
570774836,0
570780814,0
570784759,0
570784827,0
570785049,0
570785920,0
570792120,0
570794597,0
570798687,0
570801531,0
570804298,0
570807142,0
570808747,0
570812325,0
570812684,0
570820489,0
570821582,0
570824503,1
570826322,0
570828875,0
570830626,0
570831207,0
570834494,0
570835587,0
570837048,0
570837483,0
570837552,0
570845434,0
570847620,0
570849661,0
570852069,0
570867526,0
570869277,0
570870660,0
570870882,0
570871975,0
570874964,0
570881676,0
570885323,1
570893487,0
570896553,0
570896920,0
570898816,0
570903846,0
570907202,0
570909823,0
570916100,0
570923461,0
570924631,0
570925869,0
570926015,0
570946800,0
570949644,0
570950156,0
570957595,0
570957885,0
570961455,0
570963572,0
570964888,0
570965246,0
570966126,0
570968970,0
570972838,0
570973197,0
570974221,0
570981002,0
570982095,0
570986980,0
570994785,0
570997193,0
570998141,0
570998944,0
570999157,0
570999234,0
571026075,0
571032924,0
571037962,0
571039055,0
571045178,0
571049260,0
571050063,0
571059474,0
571065375,0
571066399,0
571072377,0
571074862,0
571075153,0
571083829,0
571098705,0
571098782,0
571100891,0
571107168,0
571117160,0
571131378,0
571132326,0
571143265,0
571144435,1
571144726,0
571147570,0
571150336,0
571154717,0
571157774,0
571163317,0
571174111,0
571174478,0
571175204,0
571178193,0
571182574,0
571182642,0
571188919,0
571189064,0
571191686,0
571194530,0
571200729,0
571208313,0
571209047,0
571209115,0
571212036,0
571212181,0
571216630,0
571222685,0
571230268,0
571231430,0
571231652,0
571267092,0
571271763,0
571272856,0
571275555,0
571277963,0
571281532,0
571290209,0
571295828,0
571296263,0
571300713,0
571303633,0
571309030,0
571311942,0
571314060,0
571317416,0
571318655,0
571321720,0
571323249,0
571324274,0
571327920,0
571331925,0
571339876,0
571344402,0
571355410,0
571357527,0
571357741,0
571365982,0
571368902,0
571369338,0
571374009,0
571375171,0
571378305,0
571382685,0
571389244,0
571397271,0
571403762,0
571405222,0
571410619,0
571426366,0
571438544,0
571446059,0
571447878,0
571447955,0
571449774,0
571453932,0
571455470,0
571456708,0
571462173,0
571463710,0
571464291,0
571465384,0
571468954,0
571469466,0
571471507,0
571478587,0
571482447,0
571483181,0
571487041,0
571488066,0
571491422,0
571491712,0
571492003,0
571494846,0
571503668,0
571505419,0
571509868,0
571525692,1
571525982,0
571531234,0
571532182,0
571535615,0
571536776,0
571537870,0
571547716,0
571548664,0
571556691,0
571562814,0
571566093,0
571569304,0
571573608,0
571574189,0
571581704,0
571591619,0
571591841,0
571592054,0
571592208,0
571597161,0
571598040,0
571598766,0
571598912,0
571599134,0
571605333,0
571607665,0
571609851,0
571615615,0
571626623,0
571627067,0
571629911,0
571641286,0
571645513,0
571646239,0
571655650,0
571658280,0
571662797,0
571669433,0
571669578,0
571676580,0
571681610,0
571687665,0
571697511,0
571698681,0
571701081,0
571701303,0
571705607,0
571706845,0
571722302,1
571724420,0
571737187,0
571749800,1
571751184,0
571751474,0
571757751,0
571762704,0
571763293,0
571763583,0
571764822,0
571770944,0
571776273,0
571779553,0
571786845,0
571789109,0
571789980,0
571795163,0
571802524,0
571807196,0
571808144,0
571817401,0
571818571,0
571819296,0
571819741,0
571820031,0
571822943,0
571824258,0
571843438,0
571849126,0
571857367,0
571857512,0
571862542,0
571868229,0
571868742,1
571870637,0
571874574,0
571880561,0
571880774,0
571885514,0
571887051,0
571887341,0
571890552,0
571892371,0
571894045,0
571896163,0
571902943,0
571906231,0
571918118,0
571920885,0
571924677,0
571925044,0
571934011,0
571938024,0
571942764,0
571945608,0
571947871,0
571949912,0
571950279,0
571957059,0
571960851,0
571977913,0
571982440,0
571984549,0
571986009,0
571988127,0
571988785,0
571990382,0
571990894,0
571994327,0
572000228,0
572000817,0
572002491,0
572011458,0
572014891,0
572019553,0
572026120,0
572029622,1
572035531,0
572036402,0
572044575,0
572045224,0
572045446,0
572045736,0
572046248,0
572061270,0
572068418,0
572068785,0
572070971,0
572073670,0
572077026,0
572079280,0
572079357,0
572083661,0
572093507,0
572095694,0
572098170,0
572103857,0
572104592,0
572105540,0
572105898,0
572106266,0
572112466,0
572122893,0
572124934,0
572125668,0
572139810,0
572139887,0
572140109,0
572144848,0
572147547,0
572148708,1
572149801,1
572160595,0
572161108,0
572162491,0
572164028,0
572168768,0
572179707,0
572181458,0
572181748,0
572187436,0
572195745,0
572203115,0
572205668,0
572206616,0
572207052,0
572216531,0
572219374,0
572219665,0
572220032,0
572221202,0
572221270,0
572245267,0
572247231,0
572251467,0
572254891,0
572257590,0
572260143,0
572260946,0
572264592,0
572267504,0
572271740,0
572273926,0
572274148,1
572275387,0
572276112,0
572276189,0
572277206,0
572295515,0
572300767,0
572303610,0
572303679,0
572313602,0
572316659,0
572320237,0
572320306,0
572322278,0
572339050,0
572339776,0
572343354,0
572345173,0
572345250,0
572345976,0
572348461,0
572352398,0
572352833,0
572354652,0
572361945,0
572365301,0
572372740,0
572373764,0
572374132,0
572377189,0
572384559,0
572386600,0
572386967,0
572389076,0
572395131,0
572396369,0
572400673,0
572401040,0
572421527,0
572433346,0
572436480,0
572446250,0
572447198,0
572447420,0
572448444,0
572448589,0
572458427,0
572460690,0
572476514,0
572478777,0
572482791,0
572490443,0
572499999,0
572501971,0
572502117,0
572525959,0
572526250,0
572526327,0
572529606,0
572539017,0
572546822,0
572546890,0
572548573,0
572552800,0
572557463,0
572568112,0
572570229,0
572574098,1
572574311,0
572575840,0
572580879,0
572581092,0
572581826,0
572593492,0
572597796,0
572598086,0
572602023,0
572602757,0
572607565,0
572610341,0
572610631,1
572612160,0
572613253,0
572617411,0
572620546,0
572630247,0
572634986,0
572639145,0
572642860,0
572644687,0
572647753,0
572649359,0
572652493,0
572676626,0
572690050,0
572690486,0
572691724,0
572691801,0
572699384,0
572704192,0
572705798,0
572707770,0
572708718,0
572727677,0
572730956,0
572731110,0
572731400,0
572731468,1
572732348,0
572732561,0
572733808,0
572735115,0
572736507,0
572758676,0
572762467,0
572763561,0
572769538,0
572771801,0
572774500,0
572776541,0
572777634,0
572780256,0
572780990,0
572781938,0
572788428,0
572788719,0
572789521,0
572791127,0
572794116,0
572794184,0
572795064,0
572799077,0
572805926,0
572810666,0
572816140,0
572816575,0
572819274,0
572827224,0
572834005,0
572836481,0
572851580,0
572862083,0
572862596,0
572864927,0
572872143,0
572876379,0
572876592,0
572883159,0
572886080,0
572886148,0
572897959,0
572901682,0
572903868,0
572904304,0
572905909,0
572906499,0
572907301,0
572920717,1
572921665,0
572924142,0
572926183,0
572941648,0
572942810,0
572943108,0
572943467,0
572944560,0
572948283,0
572950248,0
572955064,0
572956447,0
572965781,0
572965858,0
572966951,0
572981828,0
572990068,0
573004586,0
573011144,0
573014577,0
573021503,0
573026533,0
573030402,0
573034774,0
573051332,0
573055773,1
573056875,0
573062340,0
573066935,0
573073715,0
573073937,0
573075611,0
573077729,0
573085090,0
573085679,0
573090786,0
573095526,0
573096474,0
573103177,0
573104270,0
573105585,0
573105953,0
573108796,0
573111205,0
573112878,0
573113604,0
573116815,0
573124185,0
573129070,0
573131256,0
573136286,0
573137456,0
573137823,0
573140009,0
573145919,0
573153058,0
573153280,0
573158387,0
573158899,0
573159770,0
573162981,0
573170855,0
573173775,0
573177857,0
573180624,0
573180701,0
573180991,0
573181282,0
573182528,0
573183545,0
573188506,0
573189309,0
573189967,0
573190769,0
573191931,0
573192076,0
573197405,0
573198130,0
573208489,0
573216944,0
573218771,0
573222050,0
573223656,0
573242324,0
573243272,1
573246482,0
573246628,0
573259386,0
573268284,0
573280027,0
573280394,0
573284911,0
573285133,0
573286004,0
573290821,0
573292717,0
573294612,0
573295193,0
573299284,0
573303801,0
573319190,0
573321521,0
573322179,0
573322469,0
573323127,0
573323494,0
573327507,0
573330855,0
573332537,0
573335595,0
573337277,0
573345227,0
573353024,0
573357772,0
573358276,0
573375347,0
573382051,0
573389779,0
573393135,0
573396491,0
573400719,0
573403059,0
573408524,0
573410053,0
573410642,0
573413486,0
573414066,0
573414143,0
573425740,0
573437405,0
573440172,0
573444553,0
573447687,1
573451701,0
573452427,0
573457166,0
573458405,0
573463656,0
573464314,0
573470437,0
573470582,0
573471530,0
573481308,0
573481598,0
573482546,0
573488960,0
573490061,0
573498516,0
573499540,0
573503699,0
573506756,0
573510036,0
573511863,0
573520172,0
573520907,0
573524408,0
573524622,0
573527107,0
573532717,0
573540087,0
573541761,0
573545997,0
573546287,0
573546944,0
573557730,0
573564733,0
573575160,0
573576108,0
573577500,0
573577713,0
573577790,0
573578960,0
573579319,0
573582017,0
573587269,0
573587559,0
573588072,0
573588653,0
573589020,0
573589165,0
573589242,0
573604186,0
573608422,0
573612940,0
573614109,0
573616953,0
573617098,0
573617901,0
573618704,0
573620668,0
573623221,0
573627303,0
573628396,0
573633145,0
573634092,0
573636424,0
573640941,0
573641385,0
573642333,0
573642478,0
573645903,0
573652683,0
573668730,0
573671428,0
573675297,1
573675442,0
573680105,0
573687030,0
573687833,0
573696518,0
573703153,0
573705408,0
573705775,0
573706065,0
573710660,1
573714750,0
573715621,0
573716347,0
573720796,0
573722035,0
573722334,0
573725032,0
573727585,0
573728533,0
573729182,0
573729626,0
573732615,0
573738303,0
573743990,0
573744358,0
573744938,0
573753179,0
573759089,1
573766595,0
573778627,1
573783008,0
573786433,0
573789353,0
573800942,0
573804153,0
573804742,0
573804955,0
573810575,0
573817065,0
573826399,0
573833692,0
573837048,0
573840549,0
573842735,0
573843393,0
573851044,1
573852360,0
573852727,1
573855203,0
573857466,0
573861326,0
573865997,0
573867381,0
573868329,0
573882992,0
573886706,0
573886852,0
573886997,0
573893051,0
573894580,0
573896630,0
573906467,0
573906689,0
573911062,0
573923393,0
573925289,0
573930174,0
573930242,0
573932505,0
573938414,0
573939584,0
573942718,0
573949935,0
573951830,1
573953871,1
573953948,0
573954461,0
573956715,0
573958688,0
573961309,0
573962847,0
573965690,0
573967877,0
573968602,1
573969115,0
573974076,0
573974367,0
573982462,0
573984580,0
573985528,0
573986254,0
573996758,0
574003103,0
574003248,0
574004486,0
574012437,0
574013308,0
574014042,0
574014768,0
574027680,0
574031472,0
574031540,0
574031831,0
574033291,0
574033513,0
574034094,0
574036425,0
574043206,0
574047364,0
574049337,0
574054077,0
574060276,0
574064435,0
574065964,0
574068150,1
574070481,0
574071071,0
574082736,0
574083829,0
574089004,0
574089593,0
574090755,0
574092070,0
574092651,0
574093453,0
574095793,0
574099141,0
574099585,0
574104760,0
574109935,0
574112856,0
574116067,0
574120951,0
574122847,0
574137211,0
574139038,0
574139696,0
574147424,0
574156682,0
574161276,0
574174991,0
574178782,0
574178851,0
574190234,0
574193001,0
574193513,0
574195700,0
574196212,0
574199056,0
574201097,0
574212181,0
574214367,0
574216408,0
574218304,0
574219397,0
574220858,0
574222830,0
574224794,0
574225162,0
574243172,0
574257613,0
574257689,0
574262207,0
574262574,0
574262796,0
574266733,0
574268774,0
574269790,0
574276793,0
574285836,0
574291234,0
574298526,0
574299474,0
574302899,0
574306477,0
574308373,0
574311293,0
574314205,0
574315008,0
574316033,0
574320183,0
574324487,0
574324564,0
574332293,0
574336084,0
574337254,0
574339731,0
574347826,0
574350593,0
574352054,0
574352276,0
574355341,0
574355700,0
574355922,0
574356938,0
574359423,0
574359569,0
574360440,0
574365324,0
574369483,0
574381225,0
574387792,0
574390636,0
574391294,0
574395008,0
574397049,0
574397417,0
574399825,0
574399893,0
574399970,0
574400183,0
574402088,0
574405000,0
574406315,0
574407989,0
574412728,0
574413172,0
574413608,0
574414266,0
574415068,0
574418860,0
574419005,0
574419663,0
574428117,0
574431328,0
574432199,0
574438040,0
574439424,0
574440952,0
574447878,0
574451311,0
574454957,0
574455393,1
574455760,0
574463856,0
574480337,0
574482378,0
574489227,0
574490910,0
574501413,0
574511841,0
574512421,0
574512643,0
574513736,0
574523796,0
574525692,0
574525769,1
574532037,0
574532182,0
574536273,0
574537144,0
574540064,0
574551439,0
574552609,1
574560773,0
574562447,0
574564565,0
574564642,0
574564710,0
574567776,0
574568792,0
574572370,0
574575427,0
574577400,0
574580389,0
574581192,0
574582652,0
574585274,0
574585641,0
574590816,0
574598698,0
574600807,0
574601320,0
574605991,0
574609193,0
574611457,0
574611533,0
574618527,0
574620065,0
574621448,0
574627648,0
574627716,0
574629612,0
574637494,0
574639757,0
574640773,0
574646247,0
574646316,0
574650620,0
574651055,0
574654779,0
574658493,0
574660031,0
574665718,0
574668049,0
574670970,0
574671764,1
574672567,0
574684753,0
574687230,0
574696487,0
574703489,0
574709399,0
574709979,0
574712020,0
574713558,1
574714796,0
574721354,0
574728647,0
574730108,0
574735582,0
574747973,0
574754540,0
574754907,0
574758331,0
574767375,0
574769706,0
574776197,0
574776709,0
574780065,0
574789322,0
574795018,0
574798519,0
574800996,0
574807341,0
574820612,0
574822798,0
574824694,0
574827324,0
574827392,0
574827683,0
574828485,0
574828630,0
574830526,0
574831696,0
574838041,0
574840449,0
574841107,0
574847008,0
574852994,0
574858391,0
574862619,0
574874216,1
574874506,0
574877930,0
574878076,0
574878665,0
574878878,0
574884643,0
574890253,0
574899741,0
574900322,0
574900612,0
574904335,0
574907760,0
574910825,0
574926359,0
574927307,0
574928400,0
574930954,0
574931312,0
574936931,0
574943644,0
574947358,0
574948964,0
574956769,0
574957205,0
574960125,0
574961876,0
574966616,0
574968657,0
574969895,0
574973396,1
574978793,0
574980100,0
574995488,0
575007453,1
575010518,0
575014310,0
575026197,0
575029477,0
575029844,1
575031295,0
575035019,0
575040561,0
575052448,0
575057769,0
575060980,0
575071919,0
575073234,0
575075634,1
575076146,0
575077897,0
575080228,0
575087965,1
575093507,0
575113781,0
575114071,0
575115019,0
575116402,0
575119033,0
575120049,0
575127197,0
575139374,0
575140399,0
575141202,0
575141415,0
575144046,0
575144191,0
575149733,0
575158555,0
575158922,0
575166795,0
575169204,0
575170587,0
575175258,0
575180579,0
575182765,0
575183713,0
575187726,0
575192252,0
575201441,0
575201731,0
575204789,0
575208435,0
575209093,0
575210408,0
575210843,0
575211646,0
575214712,0
575219375,1
575222218,0
575230391,0
575231919,0
575235566,0
575242056,0
575245122,1
575245335,0
575250878,0
575252850,0
575253363,0
575253431,1
575254165,1
575259341,0
575260220,0
575261971,0
575262116,0
575263209,0
575263499,0
575264447,0
575265250,0
575266198,0
575271518,0
575276625,0
575279469,0
575286984,0
575290698,0
575290989,0
575291066,0
575292014,0
575292594,0
575293833,0
575294055,0
575294490,0
575294780,0
575295224,0
575296172,0
575299452,0
575301928,0
575304917,0
575309153,0
575311629,0
575316950,0
575317462,0
575317539,0
575323226,0
575324465,0
575325412,0
575329571,0
575330297,0
575330588,0
575334021,0
575347146,0
575354729,0
575355754,0
575363192,0
575367565,0
575368444,0
575371066,0
575374055,0
575374635,0
575379307,0
575384337,0
575384482,0
575384849,0
575395643,0
575395857,0
575397462,0
575398632,0
575416352,0
575416933,0
575421459,0
575424081,0
575424303,0
575429623,0
575431596,0
575432612,0
575438086,0
575439110,0
575439324,0
575441006,0
575442099,0
575442245,0
575442390,0
575444798,0
575445379,0
575445524,0
575445959,0
575457044,0
575458137,0
575464414,0
575465285,0
575465430,0
575465797,0
575466164,0
575471339,0
575478709,0
575480093,0
575481476,0
575491613,0
575498180,0
575499418,0
575501237,0
575506053,0
575506199,0
575510648,1
575512176,0
575521809,0
575523116,0
575525302,1
575528803,0
575529316,0
575530486,0
575531801,0
575532091,0
575533910,0
575536241,0
575537557,0
575544781,0
575550537,0
575551340,0
575551562,0
575553312,0
575553825,0
575555934,0
575556737,0
575559068,0
575559512,0
575563304,0
575564030,0
575565054,0
575569205,0
575584961,0
575589119,0
575592254,0
575592330,0
575592476,0
575592834,0
575592979,0
575593347,0
575593637,0
575593859,0
575596771,0
575599615,0
575605166,0
575609828,0
575609905,0
575610486,0
575610708,0
575611212,0
575611434,0
575611579,0
575612160,0
575618214,0
575626822,0
575629009,0
575630614,0
575632365,0
575648556,0
575650085,1
575654534,0
575665840,0
575684722,0
575687933,1
575690998,0
575696976,0
575698069,0
575704491,0
575704927,0
575705072,0
575706165,0
575706455,0
575707771,0
575711562,0
575715285,0
575723962,0
575726071,0
575727753,0
575733219,0
575733509,0
575736353,0
575740153,0
575741460,0
575747147,0
575747369,0
575750435,0
575750580,0
575761665,0
575764876,0
575765525,0
575765892,0
575772895,0
575774133,0
575775661,1
575778505,0
575778804,0
575779675,0
575780478,0
575783176,0
575784637,0
575786097,0
575786968,1
575788642,0
575796302,0
575796737,0
575798420,0
575800170,0
575800461,0
575805277,0
575807241,0
575807822,0
575808556,0
575811178,0
575812203,0
575818258,0
575823501,0
575825474,0
575826353,1
575827515,0
575835175,0
575836123,0
575836191,0
575836268,0
575841153,0
575845235,0
575847788,0
575847865,0
575852459,1
575855738,0
575857267,0
575860410,0
575863757,0
575864415,0
575866968,0
575867549,0
575869009,0
575869300,0
575869744,0
575870401,0
575877617,0
575882434,0
575886516,0
575888044,0
575888412,0
575894389,0
575896721,0
575897165,0
575897523,0
575898036,0
575898403,0
575900299,0
575901614,0
575903356,0
575905260,0
575910649,0
575911383,0
575915687,0
575916635,0
575918822,0
575922391,0
575923126,0
575925021,0
575926260,0
575928591,0
575935739,0
575937421,0
575938070,0
575954338,0
575955209,0
575964987,0
575970308,0
575973732,0
575978258,0
575979787,0
575989488,0
575995175,0
575999548,1
576008813,0
576009539,0
576010999,0
576014578,0
576020769,0
576022964,0
576023766,0
576024637,0
576026969,0
576027413,0
576037105,0
576045568,0
576045645,0
576045713,0
576047387,0
576048634,0
576050530,0
576050965,0
576055193,0
576055560,0
576058036,0
576060376,0
576060957,0
576070214,0
576070291,0
576071384,0
576077507,0
576077652,1
576078455,0
576079548,0
576080205,0
576081521,0
576082033,0
576082904,0
576085748,0
576086482,0
576086994,0
576087789,0
576088233,0
576088446,0
576091222,0
576093553,0
576102742,0
576104783,0
576108216,0
576108651,0
576110402,0
576114194,0
576118054,0
576119659,0
576119804,0
576123963,0
576133954,0
576135637,0
576136286,0
576137165,0
576139061,0
576142341,0
576142486,0
576148318,0
576155031,0
576163417,0
576168446,0
576168814,0
576169394,0
576169762,0
576174868,0
576180043,0
576183835,0
576183980,0
576189309,0
576191128,0
576197909,0
576202802,0
576210599,0
576211188,0
576214245,0
576222196,0
576228173,0
576229634,0
576231606,0
576231675,0
576235765,0
576238899,0
576238968,0
576245970,0
576251948,0
576260992,0
576262452,0
576264134,0
576267268,0
576268361,0
576275432,0
576277917,0
576280103,0
576281922,0
576286372,0
576289506,0
576296508,0
576296876,0
576298771,0
576302127,0
576312554,0
576315253,0
576317730,0
576318677,0
576326918,0
576330496,0
576331803,1
576333050,0
576333485,0
576334578,0
576337567,0
576339173,0
576341940,0
576342964,0
576343767,0
576344425,0
576344638,0
576345441,0
576348584,0
576348797,0
576352734,0
576353101,0
576353323,0
576359668,0
576361778,0
576362145,0
576369660,0
576369873,0
576374758,0
576378404,0
576378550,0
576385697,0
576386355,0
576395979,0
576397004,0
576399993,0
576401163,0
576412393,0
576413264,0
576416107,0
576421069,0
576431573,0
576434340,0
576434562,0
576435510,1
576437038,0
576439814,0
576441487,0
576445569,0
576445937,0
576449216,0
576449515,0
576455706,0
576455783,0
576464024,0
576467670,0
576468251,0
576468328,0
576468908,0
576469199,0
576469566,0
576469711,0
576470002,0
576471317,0
576471752,0
576473580,0
576474963,0
576476423,0
576482768,0
576488815,0
576489327,0
576496108,0
576496261,0
576496330,0
576496552,0
576497055,0
576497423,0
576497645,0
576500343,0
576502162,0
576502675,0
576504792,0
576505151,0
576513324,0
576518063,0
576519011,0
576521274,0
576522145,0
576528712,0
576529370,0
576530531,0
576532068,0
576533230,0
576533307,0
576542564,0
576542641,0
576552991,0
576555331,0
576556637,1
576561599,0
576566048,0
576571522,0
576575237,0
576575382,0
576576039,1
576576330,0
576578012,0
576578661,0
576579319,0
576579908,1
576585741,0
576589455,0
576591795,0
576602145,0
576603973,0
576608712,0
576608781,0
576613742,0
576615783,0
576620813,0
576624759,0
576626142,0
576632120,1
576633213,0
576633503,0
576634451,0
576634596,0
576637594,0
576640728,0
576645245,0
576648456,0
576648525,0
576648678,0
576649626,0
576649772,0
576652974,0
576657645,0
576659908,0
576664281,0
576674853,0
576676168,0
576676894,0
576677261,0
576678943,0
576693452,0
576693819,0
576694913,0
576695348,0
576698047,0
576699285,0
576711027,0
576725690,0
576725903,0
576726416,0
576727287,0
576731813,0
576733273,0
576737577,0
576741804,0
576745015,0
576749678,0
576749823,0
576751864,0
576753102,0
576755075,0
576757774,0
576758064,0
576758286,0
576759012,0
576759601,0
576759669,0
576764554,0
576771924,1
576773384,0
576776954,0
576779507,0
576780600,0
576782573,0
576783666,0
576784247,0
576788115,0
576793068,0
576797517,0
576800583,0
576801898,0
576815750,0
576829021,0
576830114,0
576830558,0
576832009,0
576833179,0
576849661,0
576849883,0
576857244,1
576857321,0
576860378,0
576865562,1
576867748,0
576870737,0
576875186,0
576875408,0
576875912,0
576887441,0
576890575,0
576890942,0
576891010,0
576893128,0
576893197,0
576893641,0
576898525,0
576899106,0
576900780,0
576908218,0
576908295,0
576916314,0
576918508,0
576918722,0
576919311,0
576922804,0
576922881,1
576936152,0
576943299,1
576946877,0
576948116,0
576950011,0
576961096,0
576961310,0
576965981,0
576966271,0
576967877,1
576969337,0
576969627,0
576973274,0
576973419,0
576973641,0
576976485,0
576979542,0
576980789,0
576986032,0
576987057,0
576990123,0
576990925,0
576993180,0
576997194,0
577004999,0
577007766,0
577009952,0
577015494,0
577017322,0
577024247,0
577031105,0
577038978,0
577039414,0
577043359,0
577046861,0
577052403,0
577054879,0
577062096,0
577062172,0
577063923,0
577065742,0
577067202,0
577072599,0
577085580,0
577086895,0
577098347,0
577098705,0
577101694,0
577106878,0
577120003,0
577125469,0
577126494,0
577133351,0
577138381,0
577138671,0
577139329,0
577139551,0
577143992,0
577148005,0
577153548,0
577154060,0
577162668,0
577166673,0
577170465,0
577174188,0
577177689,0
577177835,0
577181045,0
577183812,0
577185495,0
577185708,1
577187604,0
577191763,0
577192933,0
577197527,0
577198031,0
577198176,0
577199568,0
577205913,0
577214222,0
577214812,0
577217433,0
577221003,0
577226186,0
577226699,0
577228518,0
577229099,0
577233189,0
577237126,0
577239022,0
577244854,0
577247920,0
577248424,0
577249372,0
577249449,0
577252002,0
577253966,0
577256229,0
577257758,0
577259876,0
577266221,0
577268774,0
577273659,0
577274094,0
577279568,0
577285982,0
577287732,0
577294368,0
577294957,0
577295102,0
577303343,0
577305452,0
577309688,0
577309902,0
577310849,0
577318732,0
577318877,0
577328279,0
577329372,0
577337912,0
577342139,0
577342361,0
577344103,0
577348996,0
577355410,0
577364889,0
577370141,0
577377801,0
577380935,0
577381447,0
577383779,0
577386845,0
577388373,0
577388518,0
577394137,0
577398732,0
577403762,0
577403984,0
577407989,0
577417767,0
577419808,0
577421482,0
577428851,0
577429142,0
577443215,0
577451533,0
577452916,0
577458749,0
577461226,0
577467793,0
577467861,0
577476759,0
577480995,0
577500901,0
577501559,0
577503019,0
577511106,0
577513446,0
577518476,0
577518553,0
577518843,0
577520594,0
577520884,0
577524309,0
577527374,0
577529339,0
577529561,0
577535035,1
577535829,0
577539040,0
577547281,0
577548160,0
577555598,0
577565948,0
577566683,0
577574992,0
577580244,1
577580534,0
577582071,0
577584770,0
577586077,0
577588416,0
577591183,0
577599937,0
577600082,0
577603873,0
577607375,0
577611243,0
577615539,0
577620278,0
577620355,0
577622174,0
577626845,0
577627426,1
577629911,0
577631218,0
577631516,0
577632097,0
577637417,0
577638656,0
577639458,0
577645001,0
577656888,0
577659885,0
577663967,0
577664326,0
577668049,0
577668271,0
577669655,0
577678186,0
577679057,0
577680304,0
577684608,0
577687230,0
577687810,0
577689997,0
577699339,1
577699629,1
577704950,0
577705675,0
577707136,0
577724275,0
577724856,0
577726026,0
577727341,0
577733395,0
577734779,0
577735069,0
577737845,0
577738058,0
577741192,0
577742072,0
577745496,0
577750680,0
577752499,0
577752934,0
577753156,0
577753814,0
577756367,0
577759279,0
577766359,0
577766572,0
577768545,0
577768690,0
577777367,0
577777443,0
577780646,0
577780936,0
577788016,0
577794070,0
577794873,0
577797128,0
577797418,0
577799467,0
577803473,0
577804788,0
577805659,0
577809963,0
577810987,0
577819374,0
577821491,0
577824625,0
577825573,0
577835343,0
577840014,0
577840304,0
577849638,0
577854233,0
577855616,0
577857367,0
577861013,0
577862474,0
577864293,0
577875889,0
577881218,0
577881577,0
577882089,0
577888289,0
577904993,1
577912935,0
577919869,0
577920228,0
577925121,0
577926137,0
577932192,1
577935471,0
577946633,0
577958520,0
577961364,0
577963259,0
577965881,0
577966906,0
577971355,0
577977555,0
577980903,0
577990894,0
578002423,0
578002713,0
578002858,0
578004387,0
578010442,0
578017222,0
578026120,0
578027504,0
578029699,0
578037282,0
578041364,0
578047854,0
578066957,0
578069878,0
578071262,0
578072867,0
578076590,0
578080305,0
578083294,0
578084677,0
578085847,0
578092047,0
578092192,0
578092269,0
578098315,0
578101014,0
578106198,0
578107658,0
578109255,0
578109989,0
578112321,0
578113200,0
578114148,0
578118811,0
578118956,0
578123038,0
578126983,0
578133687,1
578135873,0
578136386,0
578143166,0
578144046,0
578144481,0
578145865,1
578146889,0
578158042,0
578159725,0
578160015,0
578165702,0
578169861,0
578174310,0
578174968,0
578175258,0
578179708,0
578180433,0
578181458,0
578183713,0
578185395,0
578186266,0
578191808,0
578195600,0
578203918,0
578209460,0
578216317,0
578221638,0
578222372,0
578222808,0
578223021,0
578227914,0
578229366,0
578232210,0
578239947,1
578242645,0
578245344,0
578245557,0
578246651,0
578253730,0
578254601,0
578254968,0
578258683,0
578259417,0
578267803,0
578268316,0
578268384,0
578268529,0
578271740,0
578276847,0
